,Date,Price,Open,High,Low,Volume,Chg
1492,"Jul 12, 2017",64.475,64.535,64.600,64.475,0,-0.14%
1493,"Jul 11, 2017",64.565,64.465,64.605,64.460,0,0.14%
1494,"Jul 10, 2017",64.475,64.585,64.597,64.475,0,-0.23%
1495,"Jul 07, 2017",64.625,64.775,64.775,64.540,0,-0.15%
1496,"Jul 06, 2017",64.725,64.755,64.808,64.705,0,-0.12%
1497,"Jul 05, 2017",64.800,64.705,64.865,64.675,0,0.02%
1498,"Jul 04, 2017",64.790,64.805,64.897,64.705,0,-0.08%
1499,"Jul 03, 2017",64.845,64.655,64.910,64.635,0,0.35%
1500,"Jun 30, 2017",64.620,64.730,64.840,64.575,0,-0.06%
1501,"Jun 29, 2017",64.660,64.455,64.690,64.442,0,0.21%
1502,"Jun 28, 2017",64.525,64.575,64.660,64.510,0,0.08%
1503,"Jun 27, 2017",64.475,64.485,64.545,64.405,0,0.06%
1504,"Jun 26, 2017",64.435,64.465,64.465,64.435,0,-0.11%
1505,"Jun 23, 2017",64.505,64.585,64.618,64.445,0,-0.15%
1506,"Jun 22, 2017",64.605,64.545,64.630,64.455,0,0.12%
1507,"Jun 21, 2017",64.530,64.635,64.680,64.490,0,-0.02%
1508,"Jun 20, 2017",64.540,64.485,64.540,64.412,0,0.07%
1509,"Jun 19, 2017",64.495,64.445,64.505,64.340,0,0.05%
1510,"Jun 16, 2017",64.465,64.690,64.750,64.405,0,-0.15%
1511,"Jun 15, 2017",64.565,64.295,64.620,64.260,0,0.51%
1512,"Jun 14, 2017",64.235,64.335,64.367,64.235,0,-0.17%
1513,"Jun 13, 2017",64.345,64.455,64.515,64.345,0,-0.21%
1514,"Jun 12, 2017",64.480,64.350,64.490,64.320,0,0.37%
1515,"Jun 09, 2017",64.245,64.275,64.340,64.167,0,-0.01%
1516,"Jun 08, 2017",64.250,64.410,64.430,64.208,0,-0.29%
1517,"Jun 07, 2017",64.435,64.515,64.535,64.315,0,0.01%
1518,"Jun 06, 2017",64.430,64.340,64.485,64.315,0,0.12%
1519,"Jun 05, 2017",64.350,64.320,64.400,64.290,0,-0.10%
1520,"Jun 02, 2017",64.415,64.345,64.520,64.345,0,-0.10%
1521,"Jun 01, 2017",64.478,64.525,64.598,64.433,0,-0.05%
1522,"May 31, 2017",64.510,64.605,64.605,64.460,0,-0.19%
1523,"May 30, 2017",64.635,64.645,64.707,64.605,0,0.15%
1524,"May 29, 2017",64.540,64.485,64.595,64.455,0,0.05%
1525,"May 26, 2017",64.510,64.565,64.630,64.425,0,-0.07%
1526,"May 25, 2017",64.555,64.578,64.650,64.480,0,-0.33%
1527,"May 24, 2017",64.770,64.930,64.970,64.715,0,-0.19%
1528,"May 23, 2017",64.895,64.685,64.920,64.655,0,0.60%
1529,"May 22, 2017",64.510,64.530,64.655,64.460,0,-0.09%
1530,"May 19, 2017",64.565,64.725,65.025,64.565,0,-0.49%
1531,"May 18, 2017",64.880,64.400,64.920,64.327,0,1.17%
1532,"May 17, 2017",64.130,64.000,64.175,63.990,0,0.13%
1533,"May 16, 2017",64.045,64.075,64.165,64.040,0,-0.03%
1534,"May 15, 2017",64.065,64.130,64.180,64.025,0,-0.28%
1535,"May 12, 2017",64.243,64.305,64.377,64.243,0,-0.25%
1536,"May 11, 2017",64.405,64.595,64.595,64.350,0,-0.33%
1537,"May 10, 2017",64.615,64.694,64.694,64.555,0,-0.10%
1538,"May 09, 2017",64.680,64.440,64.705,64.440,0,0.50%
1539,"May 08, 2017",64.360,64.260,64.385,64.210,0,0.07%
1540,"May 05, 2017",64.315,64.235,64.395,64.235,0,0.16%
1541,"May 04, 2017",64.215,64.195,64.250,64.180,0,0.08%
1542,"May 03, 2017",64.165,64.140,64.200,64.115,0,0.00%
1543,"May 02, 2017",64.165,64.147,64.250,64.125,0,-0.14%
1544,"May 01, 2017",64.255,64.285,64.285,64.255,0,-0.05%
1545,"Apr 28, 2017",64.290,64.130,64.400,64.130,0,0.27%
1546,"Apr 27, 2017",64.115,64.065,64.175,63.985,0,-0.02%
1547,"Apr 26, 2017",64.130,64.320,64.330,63.940,0,-0.31%
1548,"Apr 25, 2017",64.330,64.425,64.425,64.215,0,-0.25%
1549,"Apr 24, 2017",64.490,64.537,64.542,64.410,0,-0.25%
1550,"Apr 21, 2017",64.650,64.660,64.690,64.565,0,0.05%
1551,"Apr 20, 2017",64.620,64.640,64.727,64.536,0,-0.07%
1552,"Apr 19, 2017",64.665,64.575,64.665,64.525,0,0.09%
1553,"Apr 18, 2017",64.605,64.515,64.655,64.485,0,0.19%
1554,"Apr 17, 2017",64.480,64.440,64.550,64.305,0,0.00%
1555,"Apr 14, 2017",64.480,64.443,64.480,64.443,0,0.05%
1556,"Apr 13, 2017",64.445,64.455,64.493,64.272,0,-0.38%
1557,"Apr 12, 2017",64.690,64.625,64.730,64.535,0,0.21%
1558,"Apr 11, 2017",64.555,64.575,64.695,64.410,0,-0.08%
1559,"Apr 10, 2017",64.605,64.325,64.610,64.325,0,0.52%
1560,"Apr 07, 2017",64.270,64.599,64.744,64.154,0,-0.52%
1561,"Apr 06, 2017",64.606,65.044,65.059,64.504,0,-0.41%
1562,"Apr 05, 2017",64.875,65.075,65.175,64.875,0,-0.31%
1563,"Apr 04, 2017",65.080,65.150,65.150,65.070,0,0.15%
1564,"Apr 03, 2017",64.985,64.825,65.110,64.785,0,0.19%
1565,"Mar 31, 2017",64.860,64.930,64.990,64.800,0,0.00%
1566,"Mar 30, 2017",64.860,64.850,64.990,64.850,0,-0.02%
1567,"Mar 29, 2017",64.875,65.125,65.125,64.865,0,-0.26%
1568,"Mar 28, 2017",65.045,65.110,65.135,65.040,0,0.08%
1569,"Mar 27, 2017",64.995,65.295,65.295,64.980,0,-0.66%
1570,"Mar 24, 2017",65.425,65.505,65.545,65.385,0,-0.05%
1571,"Mar 23, 2017",65.455,65.425,65.588,65.400,0,0.00%
1572,"Mar 22, 2017",65.455,65.585,65.590,65.395,0,0.17%
1573,"Mar 21, 2017",65.345,65.424,65.475,65.234,0,0.00%
1574,"Mar 20, 2017",65.345,65.425,65.495,65.315,0,-0.20%
1575,"Mar 17, 2017",65.475,65.485,65.675,65.405,0,0.14%
1576,"Mar 16, 2017",65.385,65.405,65.535,65.255,0,-0.37%
1577,"Mar 15, 2017",65.630,65.770,65.790,65.420,0,-0.22%
1578,"Mar 14, 2017",65.775,66.225,66.265,65.750,0,-0.61%
1579,"Mar 13, 2017",66.180,66.150,66.190,66.150,0,-0.56%
1580,"Mar 10, 2017",66.555,66.745,66.745,66.555,0,-0.20%
1581,"Mar 09, 2017",66.690,66.837,66.875,66.665,0,-0.11%
1582,"Mar 08, 2017",66.765,66.633,66.770,66.630,0,0.21%
1583,"Mar 07, 2017",66.625,66.680,66.700,66.595,0,-0.07%
1584,"Mar 06, 2017",66.675,66.800,66.800,66.660,0,-0.16%
1585,"Mar 03, 2017",66.780,66.900,66.910,66.780,0,-0.01%
1586,"Mar 02, 2017",66.785,66.782,66.808,66.690,0,-0.12%
1587,"Mar 01, 2017",66.865,66.715,66.915,66.715,0,0.21%
1588,"Feb 28, 2017",66.725,66.765,66.835,66.645,0,0.04%
1589,"Feb 27, 2017",66.700,66.720,66.780,66.650,0,0.08%
1590,"Feb 24, 2017",66.645,66.656,66.705,66.615,0,-0.07%
1591,"Feb 23, 2017",66.690,66.905,66.965,66.690,0,-0.39%
1592,"Feb 22, 2017",66.950,67.007,67.067,66.927,0,-0.05%
1593,"Feb 21, 2017",66.985,66.990,67.025,66.947,0,0.12%
1594,"Feb 20, 2017",66.905,67.070,67.070,66.905,0,-0.26%
1595,"Feb 17, 2017",67.080,67.140,67.167,67.000,0,0.00%
1596,"Feb 16, 2017",67.080,66.960,67.135,66.915,0,0.31%
1597,"Feb 15, 2017",66.875,66.945,67.005,66.875,0,0.06%
1598,"Feb 14, 2017",66.835,66.925,67.000,66.805,0,-0.21%
1599,"Feb 13, 2017",66.975,66.952,67.087,66.947,0,0.18%
1600,"Feb 10, 2017",66.854,66.851,67.021,66.801,0,0.13%
1601,"Feb 09, 2017",66.765,67.065,67.088,66.725,0,-0.43%
1602,"Feb 08, 2017",67.050,67.385,67.385,67.050,0,-0.45%
1603,"Feb 07, 2017",67.350,67.200,67.465,67.200,0,0.23%
1604,"Feb 06, 2017",67.195,67.225,67.255,67.145,0,0.02%
1605,"Feb 03, 2017",67.184,67.209,67.429,67.184,0,-0.04%
1606,"Feb 02, 2017",67.210,67.385,67.510,67.210,0,-0.30%
1607,"Feb 01, 2017",67.415,67.669,67.704,67.415,0,-0.15%
1608,"Jan 31, 2017",67.515,67.844,67.918,67.455,0,-0.46%
1609,"Jan 30, 2017",67.829,68.106,68.120,67.755,0,-0.41%
1610,"Jan 27, 2017",68.105,68.191,68.255,68.015,0,-0.10%
1611,"Jan 26, 2017",68.176,67.985,68.234,67.965,0,0.28%
1612,"Jan 25, 2017",67.988,68.137,68.200,67.970,0,-0.22%
1613,"Jan 24, 2017",68.138,68.050,68.180,68.040,0,0.13%
1614,"Jan 23, 2017",68.051,68.081,68.233,68.000,0,-0.04%
1615,"Jan 20, 2017",68.075,68.115,68.295,67.978,0,-0.04%
1616,"Jan 19, 2017",68.100,68.222,68.319,68.069,0,-0.18%
1617,"Jan 18, 2017",68.220,67.853,68.220,67.853,0,0.53%
1618,"Jan 17, 2017",67.862,68.103,68.158,67.855,0,-0.35%
1619,"Jan 16, 2017",68.103,68.168,68.280,68.070,0,-0.11%
1620,"Jan 13, 2017",68.180,68.150,68.290,68.097,0,0.06%
1621,"Jan 12, 2017",68.141,68.195,68.196,67.950,0,-0.25%
1622,"Jan 11, 2017",68.312,68.370,68.546,68.223,0,-0.02%
1623,"Jan 10, 2017",68.327,68.110,68.351,67.988,0,0.33%
1624,"Jan 09, 2017",68.100,68.116,68.305,68.070,0,-0.02%
1625,"Jan 06, 2017",68.115,67.755,68.198,67.755,0,0.55%
1626,"Jan 05, 2017",67.743,67.895,68.013,67.730,0,-0.21%
1627,"Jan 04, 2017",67.886,68.280,68.300,67.850,0,-0.55%
1628,"Jan 03, 2017",68.260,68.147,68.438,68.045,0,0.17%
1629,"Jan 02, 2017",68.145,67.951,68.231,67.906,0,0.28%
1630,"Dec 30, 2016",67.955,67.935,68.000,67.850,0,0.03%
1631,"Dec 29, 2016",67.935,68.232,68.258,67.905,0,-0.44%
1632,"Dec 28, 2016",68.233,67.977,68.261,67.955,0,0.38%
1633,"Dec 27, 2016",67.978,67.820,68.090,67.760,0,0.32%
1634,"Dec 26, 2016",67.760,67.841,67.863,67.705,0,-0.11%
1635,"Dec 23, 2016",67.837,67.845,67.950,67.740,0,-0.02%
1636,"Dec 22, 2016",67.848,67.838,68.040,67.820,0,0.02%
1637,"Dec 21, 2016",67.837,67.917,67.970,67.770,0,-0.12%
1638,"Dec 20, 2016",67.917,67.847,68.111,67.810,0,0.11%
1639,"Dec 19, 2016",67.844,67.850,67.900,67.708,0,-0.02%
1640,"Dec 16, 2016",67.855,67.855,67.880,67.738,0,-0.00%
1641,"Dec 15, 2016",67.857,67.770,67.950,67.688,0,0.57%
1642,"Dec 14, 2016",67.475,67.425,67.605,67.400,0,0.09%
1643,"Dec 13, 2016",67.411,67.428,67.609,67.380,0,-0.03%
1644,"Dec 12, 2016",67.431,67.471,67.649,67.370,0,-0.06%
1645,"Dec 09, 2016",67.470,67.410,67.640,67.368,0,-0.11%
1646,"Dec 08, 2016",67.546,67.445,67.571,67.318,0,0.16%
1647,"Dec 07, 2016",67.438,67.738,67.980,67.425,0,-0.45%
1648,"Dec 06, 2016",67.742,68.026,68.158,67.675,0,-0.42%
1649,"Dec 05, 2016",68.025,68.021,68.275,68.015,0,-0.01%
1650,"Dec 02, 2016",68.031,68.235,68.393,68.010,0,-0.30%
1651,"Dec 01, 2016",68.236,68.595,68.598,68.190,0,-0.53%
1652,"Nov 30, 2016",68.598,68.615,68.710,68.368,0,-0.02%
1653,"Nov 29, 2016",68.615,68.575,68.776,68.561,0,0.05%
1654,"Nov 28, 2016",68.579,68.519,68.810,68.355,0,0.09%
1655,"Nov 25, 2016",68.519,68.755,68.761,68.300,0,-0.35%
1656,"Nov 24, 2016",68.761,68.810,68.870,68.578,0,-0.03%
1657,"Nov 23, 2016",68.784,68.395,68.881,68.360,0,0.57%
1658,"Nov 22, 2016",68.396,68.225,68.490,68.060,0,0.25%
1659,"Nov 21, 2016",68.228,68.185,68.293,68.020,0,0.05%
1660,"Nov 18, 2016",68.191,68.030,68.250,67.940,0,0.25%
1661,"Nov 17, 2016",68.023,67.983,68.075,67.767,0,0.04%
1662,"Nov 16, 2016",67.999,67.785,68.120,67.618,0,0.31%
1663,"Nov 15, 2016",67.786,67.786,67.875,67.530,0,0.00%
1664,"Nov 14, 2016",67.785,67.520,67.786,67.460,0,0.33%
1665,"Nov 11, 2016",67.565,67.301,67.565,66.985,0,1.05%
1666,"Nov 10, 2016",66.865,66.468,66.865,66.330,0,0.53%
1667,"Nov 09, 2016",66.515,66.261,66.945,66.242,0,0.41%
1668,"Nov 08, 2016",66.246,66.745,66.748,66.242,0,-0.75%
1669,"Nov 07, 2016",66.745,66.795,66.805,66.676,0,-0.08%
1670,"Nov 04, 2016",66.796,66.665,66.805,66.650,0,0.19%
1671,"Nov 03, 2016",66.668,66.778,66.798,66.630,0,-0.14%
1672,"Nov 02, 2016",66.762,66.695,66.870,66.630,0,0.10%
1673,"Nov 01, 2016",66.696,66.685,66.780,66.660,0,0.01%
1674,"Oct 31, 2016",66.686,66.779,66.800,66.650,0,-0.14%
1675,"Oct 28, 2016",66.778,66.894,66.934,66.691,0,-0.15%
1676,"Oct 27, 2016",66.881,66.862,66.963,66.790,0,0.03%
1677,"Oct 26, 2016",66.863,66.812,66.900,66.758,0,0.09%
1678,"Oct 25, 2016",66.806,66.851,66.940,66.740,0,-0.06%
1679,"Oct 24, 2016",66.845,66.921,66.935,66.766,0,-0.12%
1680,"Oct 21, 2016",66.926,66.852,67.005,66.760,0,0.14%
1681,"Oct 20, 2016",66.830,66.638,66.870,66.610,0,0.28%
1682,"Oct 19, 2016",66.645,66.740,66.775,66.610,0,-0.13%
1683,"Oct 18, 2016",66.733,66.789,66.802,66.650,0,-0.08%
1684,"Oct 17, 2016",66.789,66.718,66.900,66.715,0,0.11%
1685,"Oct 14, 2016",66.717,66.794,66.910,66.640,0,-0.12%
1686,"Oct 13, 2016",66.794,66.827,66.990,66.730,0,-0.03%
1687,"Oct 12, 2016",66.812,66.819,66.885,66.730,0,-0.03%
1688,"Oct 11, 2016",66.834,66.508,66.862,66.494,0,0.51%
1689,"Oct 10, 2016",66.492,66.602,66.620,66.473,0,-0.17%
1690,"Oct 07, 2016",66.602,66.696,66.890,66.535,0,-0.14%
1691,"Oct 06, 2016",66.697,66.574,66.796,66.554,0,0.19%
1692,"Oct 05, 2016",66.572,66.613,66.675,66.505,0,-0.06%
1693,"Oct 04, 2016",66.609,66.494,66.630,66.373,0,0.09%
1694,"Oct 03, 2016",66.546,66.555,66.610,66.430,0,-0.02%
1695,"Sep 30, 2016",66.556,66.802,66.873,66.510,0,-0.38%
1696,"Sep 29, 2016",66.812,66.346,66.955,66.327,0,0.70%
1697,"Sep 28, 2016",66.349,66.470,66.548,66.346,0,-0.11%
1698,"Sep 27, 2016",66.425,66.629,66.712,66.425,0,-0.28%
1699,"Sep 26, 2016",66.613,66.707,66.805,66.547,0,-0.14%
1700,"Sep 23, 2016",66.707,66.635,66.750,66.593,0,0.11%
1701,"Sep 22, 2016",66.633,66.762,66.903,66.530,0,-0.17%
1702,"Sep 21, 2016",66.744,66.988,67.145,66.738,0,-0.36%
1703,"Sep 20, 2016",66.985,66.980,67.070,66.910,0,0.01%
1704,"Sep 19, 2016",66.980,67.076,67.080,66.870,0,-0.14%
1705,"Sep 16, 2016",67.075,66.863,67.120,66.775,0,0.32%
1706,"Sep 15, 2016",66.860,66.798,67.085,66.767,0,0.09%
1707,"Sep 14, 2016",66.798,67.131,67.132,66.786,0,-0.51%
1708,"Sep 13, 2016",67.140,66.738,67.148,66.732,0,0.60%
1709,"Sep 12, 2016",66.738,66.850,66.995,66.727,0,-0.23%
1710,"Sep 09, 2016",66.895,66.653,66.895,66.460,0,0.40%
1711,"Sep 08, 2016",66.631,66.478,66.676,66.365,0,0.23%
1712,"Sep 07, 2016",66.478,66.370,66.506,66.310,0,0.30%
1713,"Sep 06, 2016",66.280,66.550,66.580,66.270,0,-0.29%
1714,"Sep 05, 2016",66.470,66.650,66.665,66.435,0,-0.49%
1715,"Sep 02, 2016",66.795,66.833,66.897,66.617,0,-0.01%
1716,"Sep 01, 2016",66.801,66.962,67.095,66.758,0,-0.26%
1717,"Aug 31, 2016",66.973,67.148,67.155,66.920,0,-0.25%
1718,"Aug 30, 2016",67.144,67.096,67.155,66.934,0,0.05%
1719,"Aug 29, 2016",67.113,67.137,67.215,67.060,0,-0.03%
1720,"Aug 26, 2016",67.136,67.014,67.161,66.831,0,0.18%
1721,"Aug 25, 2016",67.016,67.167,67.167,67.000,0,-0.22%
1722,"Aug 24, 2016",67.167,67.153,67.295,67.087,0,0.07%
1723,"Aug 23, 2016",67.122,67.194,67.211,67.030,0,-0.12%
1724,"Aug 22, 2016",67.202,67.138,67.370,67.095,0,0.10%
1725,"Aug 19, 2016",67.137,66.822,67.205,66.822,0,0.46%
1726,"Aug 18, 2016",66.830,66.904,66.916,66.717,0,-0.09%
1727,"Aug 17, 2016",66.893,66.857,66.986,66.840,0,0.03%
1728,"Aug 16, 2016",66.870,66.865,66.938,66.688,0,0.03%
1729,"Aug 15, 2016",66.853,66.910,66.960,66.792,0,-0.08%
1730,"Aug 12, 2016",66.908,66.750,66.926,66.738,0,0.24%
1731,"Aug 11, 2016",66.750,66.765,66.920,66.738,0,-0.02%
1732,"Aug 10, 2016",66.765,66.772,66.808,66.600,0,-0.01%
1733,"Aug 09, 2016",66.774,66.816,66.985,66.738,0,-0.05%
1734,"Aug 08, 2016",66.810,66.840,66.865,66.673,0,-0.05%
1735,"Aug 05, 2016",66.842,66.843,66.901,66.710,0,0.00%
1736,"Aug 04, 2016",66.840,66.782,67.010,66.740,0,0.11%
1737,"Aug 03, 2016",66.767,66.687,67.015,66.682,0,0.13%
1738,"Aug 02, 2016",66.682,66.767,66.805,66.570,0,-0.12%
1739,"Aug 01, 2016",66.764,66.720,66.810,66.640,0,0.16%
1740,"Jul 29, 2016",66.655,67.032,67.113,66.625,0,-0.54%
1741,"Jul 28, 2016",67.014,67.058,67.115,66.940,0,-0.09%
1742,"Jul 27, 2016",67.072,67.294,67.379,67.042,0,-0.37%
1743,"Jul 26, 2016",67.321,67.415,67.438,67.255,0,-0.13%
1744,"Jul 25, 2016",67.412,67.150,67.480,67.090,0,0.38%
1745,"Jul 22, 2016",67.154,67.163,67.217,67.042,0,0.00%
1746,"Jul 21, 2016",67.153,67.174,67.273,67.081,0,-0.01%
1747,"Jul 20, 2016",67.163,67.188,67.255,67.095,0,-0.06%
1748,"Jul 19, 2016",67.204,67.137,67.240,67.063,0,0.10%
1749,"Jul 18, 2016",67.137,67.096,67.220,67.012,0,-0.01%
1750,"Jul 15, 2016",67.141,66.843,67.175,66.843,0,0.45%
1751,"Jul 14, 2016",66.843,67.006,67.042,66.802,0,-0.26%
1752,"Jul 13, 2016",67.016,67.060,67.225,66.935,0,0.06%
1753,"Jul 12, 2016",66.975,67.172,67.220,66.975,0,-0.24%
1754,"Jul 11, 2016",67.138,67.139,67.308,67.010,0,-0.00%
1755,"Jul 08, 2016",67.139,67.495,67.517,67.070,0,-0.53%
1756,"Jul 07, 2016",67.495,67.404,67.539,67.304,0,0.12%
1757,"Jul 06, 2016",67.411,67.438,67.555,67.360,0,-0.03%
1758,"Jul 05, 2016",67.434,67.255,67.525,67.244,0,0.25%
1759,"Jul 04, 2016",67.265,67.190,67.300,67.118,0,0.11%
1760,"Jul 01, 2016",67.190,67.509,67.514,67.150,0,-0.47%
1761,"Jun 30, 2016",67.504,67.394,67.720,67.394,0,0.12%
1762,"Jun 29, 2016",67.422,67.715,67.850,67.375,0,-0.43%
1763,"Jun 28, 2016",67.715,67.898,67.980,67.650,0,-0.29%
1764,"Jun 27, 2016",67.914,67.888,68.090,67.780,0,0.04%
1765,"Jun 24, 2016",67.885,67.278,68.223,67.247,0,0.90%
1766,"Jun 23, 2016",67.279,67.442,67.480,67.200,0,-0.25%
1767,"Jun 22, 2016",67.449,67.640,67.678,67.342,0,-0.26%
1768,"Jun 21, 2016",67.624,67.497,67.755,67.335,0,0.11%
1769,"Jun 20, 2016",67.551,67.073,67.690,67.073,0,0.71%
1770,"Jun 17, 2016",67.074,67.318,67.318,67.042,0,-0.36%
1771,"Jun 16, 2016",67.315,67.079,67.454,67.077,0,0.35%
1772,"Jun 15, 2016",67.079,67.291,67.353,67.000,0,-0.32%
1773,"Jun 14, 2016",67.292,67.188,67.396,67.061,0,0.16%
1774,"Jun 13, 2016",67.187,66.960,67.220,66.900,0,0.35%
1775,"Jun 10, 2016",66.952,66.783,67.010,66.717,0,0.30%
1776,"Jun 09, 2016",66.753,66.491,66.795,66.473,0,0.38%
1777,"Jun 08, 2016",66.500,66.658,66.821,66.451,0,-0.24%
1778,"Jun 07, 2016",66.658,66.809,66.970,66.635,0,-0.20%
1779,"Jun 06, 2016",66.790,66.888,67.055,66.789,0,-0.31%
1780,"Jun 03, 2016",67.000,67.285,67.380,67.000,0,-0.40%
1781,"Jun 02, 2016",67.268,67.484,67.510,67.215,0,-0.25%
1782,"Jun 01, 2016",67.434,67.207,67.519,67.120,0,0.33%
1783,"May 31, 2016",67.209,67.170,67.338,67.106,0,0.06%
1784,"May 30, 2016",67.171,67.040,67.380,67.031,0,0.21%
1785,"May 27, 2016",67.031,66.942,67.135,66.875,0,0.16%
1786,"May 26, 2016",66.927,67.300,67.415,66.903,0,-0.51%
1787,"May 25, 2016",67.273,67.630,67.712,67.223,0,-0.53%
1788,"May 24, 2016",67.630,67.429,67.780,67.417,0,0.33%
1789,"May 23, 2016",67.409,67.430,67.590,67.243,0,0.00%
1790,"May 20, 2016",67.408,67.436,67.545,67.320,0,-0.04%
1791,"May 19, 2016",67.436,67.143,67.610,67.103,0,0.44%
1792,"May 18, 2016",67.140,66.824,67.169,66.824,0,0.47%
1793,"May 17, 2016",66.825,66.845,66.901,66.675,0,-0.03%
1794,"May 16, 2016",66.844,66.925,66.944,66.730,0,-0.02%
1795,"May 13, 2016",66.855,66.757,66.925,66.720,0,0.15%
1796,"May 12, 2016",66.757,66.561,66.781,66.520,0,0.29%
1797,"May 11, 2016",66.561,66.631,66.845,66.520,0,-0.11%
1798,"May 10, 2016",66.631,66.752,66.786,66.542,0,-0.18%
1799,"May 09, 2016",66.752,66.602,66.800,66.395,0,0.23%
1800,"May 06, 2016",66.600,66.568,66.715,66.480,0,0.06%
1801,"May 05, 2016",66.558,66.627,66.675,66.458,0,-0.10%
1802,"May 04, 2016",66.627,66.579,66.689,66.500,0,0.10%
1803,"May 03, 2016",66.558,66.343,66.582,66.235,0,0.32%
1804,"May 02, 2016",66.346,66.425,66.465,66.320,0,-0.12%
1805,"Apr 29, 2016",66.425,66.395,66.570,66.290,0,0.04%
1806,"Apr 28, 2016",66.401,66.391,66.562,66.320,0,0.06%
1807,"Apr 27, 2016",66.362,66.406,66.612,66.344,0,-0.06%
1808,"Apr 26, 2016",66.404,66.693,66.852,66.397,0,-0.42%
1809,"Apr 25, 2016",66.685,66.660,66.765,66.590,0,0.04%
1810,"Apr 22, 2016",66.660,66.502,66.731,66.457,0,0.26%
1811,"Apr 21, 2016",66.489,66.165,66.528,66.164,0,0.49%
1812,"Apr 20, 2016",66.166,66.137,66.360,66.095,0,0.02%
1813,"Apr 19, 2016",66.150,66.417,66.502,66.129,0,-0.40%
1814,"Apr 18, 2016",66.416,66.660,66.720,66.415,0,-0.37%
1815,"Apr 15, 2016",66.660,66.597,66.680,66.469,0,0.09%
1816,"Apr 14, 2016",66.597,66.506,66.690,66.479,0,0.15%
1817,"Apr 13, 2016",66.496,66.277,66.680,66.271,0,0.32%
1818,"Apr 12, 2016",66.283,66.301,66.567,66.272,0,-0.01%
1819,"Apr 11, 2016",66.287,66.555,66.603,66.280,0,-0.40%
1820,"Apr 08, 2016",66.551,66.757,66.787,66.475,0,-0.31%
1821,"Apr 07, 2016",66.757,66.517,66.826,66.422,0,0.36%
1822,"Apr 06, 2016",66.517,66.420,66.745,66.380,0,0.14%
1823,"Apr 05, 2016",66.422,66.112,66.558,66.080,0,0.48%
1824,"Apr 04, 2016",66.106,66.310,66.387,66.024,0,-0.39%
1825,"Apr 01, 2016",66.365,66.355,66.502,66.270,0,0.17%
1826,"Mar 31, 2016",66.255,66.235,66.358,66.125,0,-0.18%
1827,"Mar 30, 2016",66.375,66.295,66.502,66.265,0,0.00%
1828,"Mar 29, 2016",66.375,66.610,66.660,66.366,0,-0.35%
1829,"Mar 28, 2016",66.608,66.790,66.912,66.511,0,-0.33%
1830,"Mar 25, 2016",66.829,66.916,66.928,66.745,0,-0.13%
1831,"Mar 24, 2016",66.916,66.930,66.948,66.822,0,-0.02%
1832,"Mar 23, 2016",66.930,66.755,66.956,66.625,0,0.26%
1833,"Mar 22, 2016",66.755,66.500,66.840,66.480,0,0.38%
1834,"Mar 21, 2016",66.500,66.383,66.571,66.383,0,0.17%
1835,"Mar 18, 2016",66.384,66.630,66.700,66.256,0,-0.35%
1836,"Mar 17, 2016",66.619,66.910,66.958,66.605,0,-0.82%
1837,"Mar 16, 2016",67.173,67.370,67.460,67.173,0,-0.30%
1838,"Mar 15, 2016",67.372,67.138,67.415,67.136,0,0.35%
1839,"Mar 14, 2016",67.138,66.973,67.246,66.880,0,0.32%
1840,"Mar 11, 2016",66.921,67.303,67.352,66.901,0,-0.57%
1841,"Mar 10, 2016",67.302,67.128,67.373,66.895,0,0.26%
1842,"Mar 09, 2016",67.128,67.325,67.515,67.062,0,-0.27%
1843,"Mar 08, 2016",67.313,66.989,67.470,66.988,0,0.48%
1844,"Mar 07, 2016",66.989,66.989,67.156,66.933,0,0.08%
1845,"Mar 04, 2016",66.938,67.121,67.355,66.881,0,-0.27%
1846,"Mar 03, 2016",67.122,67.410,67.460,67.121,0,-0.41%
